Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,72.699997,73.199997,71.889999,72.339996,72.339996,2349200
2015-01-05,72.209999,72.430000,71.570000,71.980003,71.980003,2403300
2015-01-06,71.949997,72.099998,69.879997,70.529999,70.529999,2895400
2015-01-07,70.769997,71.290001,70.419998,71.110001,71.110001,2378300
2015-01-08,71.400002,73.059998,71.309998,72.919998,72.919998,2624200
2015-01-09,72.889999,73.129997,71.629997,71.839996,71.839996,1730300
2015-01-12,72.129997,72.260002,70.750000,71.120003,71.120003,1337900
2015-01-13,71.949997,72.959999,69.949997,70.589996,70.589996,2103800
2015-01-14,69.879997,70.400002,68.980003,69.989998,69.989998,1927100
2015-01-15,71.709999,71.750000,70.160004,70.290001,70.290001,2839200
2015-01-16,70.029999,71.849998,70.029999,71.730003,71.730003,2375300
2015-01-20,71.790001,71.989998,70.580002,71.489998,71.489998,1612000
2015-01-21,71.160004,71.889999,70.370003,71.540001,71.540001,1787900
2015-01-22,71.900002,73.650002,70.900002,73.480003,73.480003,2178500
2015-01-23,73.440002,74.400002,73.059998,74.059998,74.059998,1851700
2015-01-26,72.610001,73.150002,71.680000,72.739998,72.739998,3593700
2015-01-27,71.709999,72.360001,71.059998,71.459999,71.459999,1798600
2015-01-28,71.540001,71.839996,70.070000,70.250000,70.250000,2281100
2015-01-29,70.029999,71.820000,69.779999,71.639999,71.639999,2538100
2015-01-30,71.320000,71.669998,70.059998,70.129997,70.129997,2331800
2015-02-02,70.440002,71.199997,69.040001,71.110001,71.110001,2381900
2015-02-03,71.540001,71.970001,71.000000,71.919998,71.919998,1555900
2015-02-04,71.790001,72.620003,71.779999,72.279999,72.279999,2165200
2015-02-05,72.470001,73.180000,72.320000,73.099998,73.099998,1438800
2015-02-06,73.180000,73.620003,72.239998,72.540001,72.540001,1367400
2015-02-09,72.089996,72.980003,72.040001,72.330002,72.330002,1627800
2015-02-10,72.940002,73.190002,72.110001,72.760002,72.760002,1696200
2015-02-11,72.779999,73.139999,72.349998,73.010002,73.010002,1600900
2015-02-12,73.599998,74.760002,73.309998,74.589996,74.589996,2243500
2015-02-13,74.980003,76.620003,74.769997,76.510002,76.510002,3819300
2015-02-17,76.669998,77.220001,76.309998,77.129997,77.129997,1986600
2015-02-18,77.019997,78.000000,76.800003,77.730003,77.730003,1683400
2015-02-19,77.419998,77.940002,77.199997,77.730003,77.730003,1556100
2015-02-20,77.760002,78.559998,77.199997,78.550003,78.550003,1626900
2015-02-23,78.650002,78.690002,77.790001,78.099998,78.099998,1455800
2015-02-24,78.029999,78.029999,77.080002,77.680000,77.680000,1954300
2015-02-25,77.760002,78.440002,77.470001,78.070000,78.070000,1256400
2015-02-26,78.320000,79.070000,78.019997,78.959999,78.959999,1546000
2015-02-27,79.239998,80.300003,78.930000,79.099998,79.099998,3115800
2015-03-02,79.139999,79.790001,78.720001,79.790001,79.790001,1497700
2015-03-03,79.629997,79.989998,78.970001,78.989998,78.989998,1616300
2015-03-04,78.709999,78.739998,77.129997,77.629997,77.629997,2393600
2015-03-05,77.599998,78.709999,77.300003,78.620003,78.620003,1850100
2015-03-06,78.190002,78.500000,77.050003,77.550003,77.550003,2537100
2015-03-09,77.760002,78.239998,77.430000,77.930000,77.930000,2010900
2015-03-10,77.250000,77.290001,75.989998,76.010002,76.010002,2622000
2015-03-11,75.910004,76.779999,75.680000,76.010002,76.010002,1692200
2015-03-12,76.139999,77.440002,75.970001,77.400002,77.400002,1683200
2015-03-13,77.180000,78.059998,76.620003,77.620003,77.620003,2202800
2015-03-16,78.209999,78.589996,77.800003,78.330002,78.330002,1851400
2015-03-17,78.220001,79.870003,78.180000,79.660004,79.660004,5719000
2015-03-18,75.500000,78.320000,74.750000,76.889999,76.889999,10509400
2015-03-19,76.480003,77.379997,75.290001,77.139999,77.139999,3519200
2015-03-20,77.669998,77.959999,76.809998,77.360001,77.360001,3577600
2015-03-23,77.110001,77.300003,76.339996,76.349998,76.349998,1754100
2015-03-24,76.110001,76.419998,75.379997,75.449997,75.449997,2782800
2015-03-25,75.500000,75.589996,73.120003,73.129997,73.129997,3444700
2015-03-26,72.430000,73.360001,72.120003,72.970001,72.970001,2965300
2015-03-27,72.720001,73.459999,72.559998,73.309998,73.309998,2085200
2015-03-30,73.510002,73.860001,73.099998,73.599998,73.599998,1880700
2015-03-31,73.110001,74.599998,72.940002,73.940002,73.940002,2556000
2015-04-01,73.610001,75.099998,73.029999,75.070000,75.070000,3976000
2015-04-02,75.169998,76.169998,74.610001,75.680000,75.680000,2158400
2015-04-06,75.129997,76.650002,74.750000,76.230003,76.230003,2556500
2015-04-07,76.070000,76.680000,75.620003,75.650002,75.650002,2601300
2015-04-08,75.680000,76.349998,75.120003,75.440002,75.440002,1938500
2015-04-09,75.620003,76.349998,75.209999,76.330002,76.330002,1556200
2015-04-10,76.300003,76.629997,76.000000,76.529999,76.529999,1801200
2015-04-13,76.440002,77.000000,75.889999,76.019997,76.019997,1230000
2015-04-14,76.019997,76.599998,75.589996,75.949997,75.949997,1924800
2015-04-15,76.089996,76.500000,75.900002,76.029999,76.029999,1355500
2015-04-16,75.410004,75.690002,75.099998,75.150002,75.150002,2069800
2015-04-17,74.379997,74.550003,72.779999,73.150002,73.150002,3856500
2015-04-20,73.419998,74.300003,73.419998,73.919998,73.919998,1688300
2015-04-21,74.309998,74.879997,74.209999,74.620003,74.620003,1894600
2015-04-22,74.680000,75.519997,74.629997,75.500000,75.500000,1523800
2015-04-23,75.080002,76.800003,75.000000,76.519997,76.519997,1714100
2015-04-24,76.410004,77.209999,75.839996,76.540001,76.540001,1831100
2015-04-27,76.839996,77.290001,76.360001,76.550003,76.550003,1653200
2015-04-28,76.339996,77.089996,75.870003,76.019997,76.019997,1698200
2015-04-29,75.610001,77.260002,75.470001,76.650002,76.650002,2423900
2015-04-30,76.400002,77.239998,75.309998,76.059998,76.059998,2109200
2015-05-01,76.290001,76.669998,75.660004,76.430000,76.430000,1745400
2015-05-04,76.430000,76.989998,75.820000,75.849998,75.849998,1655600
2015-05-05,75.349998,75.629997,74.750000,75.000000,75.000000,2052200
2015-05-06,75.080002,75.470001,73.959999,74.480003,74.480003,1997300
2015-05-07,74.400002,74.839996,74.169998,74.730003,74.730003,2009500
2015-05-08,75.279999,76.519997,75.050003,76.309998,76.309998,1585600
2015-05-11,76.320000,77.339996,76.070000,76.790001,76.790001,2139400
2015-05-12,76.260002,76.900002,75.300003,76.570000,76.570000,2082600
2015-05-13,76.599998,77.480003,76.529999,77.080002,77.080002,1830500
2015-05-14,77.639999,79.809998,77.099998,79.430000,79.430000,3068100
2015-05-15,80.000000,80.000000,78.629997,78.919998,78.919998,2676200
2015-05-18,78.690002,79.529999,78.400002,79.410004,79.410004,1436000
2015-05-19,79.750000,79.930000,79.370003,79.620003,79.620003,2065600
2015-05-20,79.570000,79.900002,78.910004,79.610001,79.610001,2639000
2015-05-21,79.540001,80.739998,79.190002,80.559998,80.559998,2761200
2015-05-22,80.339996,80.699997,79.970001,80.040001,80.040001,1824800
2015-05-26,79.910004,80.120003,78.839996,79.360001,79.360001,2080800
2015-05-27,79.550003,80.320000,79.269997,80.160004,80.160004,1671800
2015-05-28,80.169998,80.419998,79.750000,80.019997,80.019997,1248400
2015-05-29,79.889999,79.989998,78.940002,79.089996,79.089996,3288000
2015-06-01,79.500000,80.000000,78.589996,79.870003,79.870003,2288400
2015-06-02,79.699997,80.220001,79.349998,79.820000,79.820000,1533100
2015-06-03,79.930000,80.339996,79.440002,80.129997,80.129997,1972000
2015-06-04,79.860001,80.379997,78.639999,78.750000,78.750000,1659300
2015-06-05,78.639999,79.389999,78.379997,78.860001,78.860001,1325500
2015-06-08,78.900002,79.180000,77.900002,78.160004,78.160004,1621300
2015-06-09,77.879997,78.050003,76.949997,77.900002,77.900002,2100900
2015-06-10,78.180000,79.699997,77.989998,79.559998,79.559998,1776000
2015-06-11,79.809998,80.290001,79.419998,79.650002,79.650002,1918300
2015-06-12,79.330002,80.260002,79.059998,79.860001,79.860001,1794900
2015-06-15,79.169998,79.250000,78.349998,78.900002,78.900002,2459700
2015-06-16,78.930000,80.430000,78.830002,79.940002,79.940002,3579400
